X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
0.02287390029325513,0.11065573770491803,0.19528590817067912,0.19528923038178217,0.037339587168283624,0.02029290705465684,0.006445925844306098,0.05188374523904588,0.23979591836734693,0.41666666666666663,0.18062827225130906,0.0,1.0,0.0,0.055868167202572344,0.36349189532789494,0.355954421700111,0.12477127172918571,0.7202719155844155,0.4478772593526692,0.0,0.7076003031109837,0.6812953012873679,0.4105008570690586,0.1776869924849952,0.517800981255504,1.0,0.0
0.02404692082111437,0.12470725995316159,0.1808830215394669,0.1808875582643133,0.04542983105474507,0.024026036182636167,0.007382513360145446,0.06232902925021163,0.19897959183673466,0.41666666666666663,0.0654450261780104,0.0,1.0,0.0,0.06069131832797428,0.46625701875198644,0.39044065745689227,0.14730100640439156,0.6952110389610389,0.4940100882723833,0.0,0.7250496651442849,0.7021023403411345,0.43325427947495715,0.19493619811368335,0.5112592778965909,1.0,0.0
0.27917888563049853,0.28395784543325525,0.000544763254572565,0.0005448495972956087,0.0014739310724322483,0.0011486551163013307,0.0009365875158393477,0.0018087915933205673,0.18367346938775508,0.41666666666666663,0.10471204188481709,0.0,1.0,0.0,0.6967443729903537,0.10509587880072041,0.7759403045275789,0.00994967978042086,0.9999999999999999,1.0,1.0,0.4208736969299773,0.3047491976488406,0.2947613121375068,0.6118928733545167,0.4586111460561078,0.3382519863791147,0.0
0.06392961876832845,0.10304449648711944,0.1609442021112322,0.16094736026423995,0.012060031574878973,0.016176892887910407,0.00462784419591207,0.01983510888121331,0.586734693877551,0.4537037037037037,0.060209424083769836,0.0,1.0,0.0,0.16157556270096463,0.5572624218667233,0.747907633356862,0.059011893870082335,0.41264204545454536,0.6167507356031946,0.0,0.607143588588281,0.5612130828314882,0.4067908047056613,0.37373278862157666,0.6130330859227577,1.0,0.0
0.02404692082111437,0.11709601873536299,0.1839234560493499,0.18393681335978132,0.07559628700385843,0.07226955106729206,0.024241088645253706,0.1154136029824097,0.21428571428571427,0.47685185185185186,0.18062827225130906,0.0,1.0,0.0,0.05878215434083602,0.6259137620510647,0.9531108198043763,0.13209057639524244,0.20515422077922074,0.358974358974359,1.0,0.7703319884490137,0.6901301792218095,0.524925446732571,0.5232763403439754,0.5690023902377659,1.0,0.0
0.13196480938416422,0.1996487119437939,0.010669455144207456,0.010672219866011969,0.021132896176295258,0.01569828658945152,0.00484821772905074,0.022430102792092323,0.19387755102040816,0.3055555555555555,0.8821989528795817,0.0,1.0,0.0,0.27079983922829587,0.482678249814599,0.4000201673893315,0.08119853613906676,0.7249391233766233,0.5277427490542245,0.0,0.6569930571200361,0.6425300205546141,0.3968816775072205,0.19972764412165234,0.3954585482450624,1.0,0.0
0.02287390029325513,0.11124121779859485,0.05137872496685714,0.05138260341937229,0.037889854768658325,0.019144251938355512,0.005784805244890088,0.051816797691759,0.20918367346938774,0.4027777777777778,0.0654450261780104,0.0,1.0,0.0,0.05767684887459808,0.42568068651340185,0.39235655944338005,0.1296889295516926,0.7689732142857142,0.5637873055905843,0.0,0.7089110533106683,0.6823050016227327,0.4208796111489422,0.19589448731527714,0.5096238520568626,1.0,0.0
0.02404692082111437,0.2640515222482436,0.057709705961892864,0.05772482570001931,0.1092936267220428,0.08040585814109315,0.030907388022698472,0.1736932546205023,0.09693877551020408,0.5231481481481481,0.18062827225130906,0.0,1.0,0.0,0.05878215434083602,0.8375887276194512,0.4582030856105678,0.3368023787740164,0.4854910714285714,0.30811265237494745,0.0,0.803121223912999,0.8355630882405972,0.5361495291990513,0.22882937408584259,0.5923386589508115,1.0,0.0
0.02287390029325513,0.10655737704918032,0.12741873285074637,0.12743037514019068,0.08717155902602634,0.04766918732650522,0.01702385543496226,0.13371409463277373,0.15816326530612243,0.4907407407407407,0.18062827225130906,0.0,1.0,0.0,0.055868167202572344,0.4326729526432885,0.9734798830291419,0.11905306495882889,0.2857142857142857,0.46437578814627994,1.0,0.7829889200647183,0.6740831560347625,0.5123159649658346,0.5130882130428205,0.5717071329727011,1.0,0.0
0.02287390029325513,0.09953161592505855,0.22476478707056005,0.22477086912332142,0.04178758360464583,0.02661051019431416,0.00909040824197014,0.058536140115004846,0.20918367346938774,0.4537037037037037,0.17539267015706805,0.0,1.0,0.0,0.05596864951768489,0.4945439135501642,0.6441464152465464,0.1093321134492223,0.4781858766233766,0.5062000840689366,0.0,0.7176152538554488,0.6608128087699687,0.456594735482659,0.32183386291420796,0.522015347842496,1.0,0.0
0.02404692082111437,0.11358313817330211,0.20879766278488615,0.20880106797439796,0.03662554944874978,0.022685938546951282,0.007272326593576111,0.0511941682474685,0.21428571428571427,0.41666666666666663,0.18062827225130906,0.0,1.0,0.0,0.05878215434083602,0.4015255853374298,0.3554502369668247,0.12717291857273558,0.6561485389610389,0.3995376208490962,0.0,0.7058799434738976,0.6843244022934623,0.412308920562613,0.17743481111615478,0.5208831299534534,1.0,0.0
0.15190615835777127,0.1563231850117096,0.01020702473903211,0.01020684912267107,0.000969519105422101,0.001052933856609553,0.000771307365985345,0.0024541970073065997,0.8775510204081632,0.8101851851851851,0.14136125654450282,0.0,1.0,0.0,0.3753014469453376,0.24451742769361162,0.8655843501058789,0.009034766697163767,0.9999999999999999,1.0,1.0,0.38402932803571793,0.29313764379214596,0.27616408763237604,0.567055025974681,0.9394263429362186,0.23779795686719638,0.0
0.021700879765395895,0.12412177985948478,0.15725262892161007,0.15725699880928742,0.04325496387231171,0.029482147985067486,0.008264007492700128,0.05905196406504127,0.19387755102040816,0.412037037037037,0.060209424083769836,0.0,1.0,0.0,0.05486334405144695,0.48776353427269836,0.3725925178985581,0.15004574565416284,0.5744724025974025,0.42234131988230345,0.0,0.7206873246359596,0.7047347733583355,0.43029563012186817,0.18600897765673075,0.5087432381431628,1.0,0.0
0.02404692082111437,0.12353629976580796,0.14374943623186764,0.14375380962297793,0.042056166600066815,0.026419067674930605,0.007547793509999449,0.057863213737636705,0.2193877551020408,0.412037037037037,0.0654450261780104,0.0,1.0,0.0,0.06069131832797428,0.48765759084648796,0.38348290813754166,0.14569990850869163,0.6240868506493505,0.4668978562421185,0.0,0.7181887070678108,0.7002993040279832,0.43029563012186817,0.1914560952236849,0.5127060007548121,1.0,0.0
0.6357771260997067,0.639344262295082,0.015443636116134635,0.015443286172997183,0.000694385305234748,0.0013400976356848858,0.0008814941325546802,0.0018626257035100186,0.9948979591836734,0.8101851851851851,0.14136125654450282,0.0,1.0,0.0,0.4202170418006431,0.38234982519334676,1.0,0.009034766697163767,0.8097605519480519,0.7527322404371586,0.5,0.35480369467712536,0.29313764379214596,0.2615586916195083,0.49982347304181174,0.9930808906780728,0.1956867196367764,0.0
0.02287390029325513,0.12295081967213115,0.25914048137560897,0.25914482482825996,0.04302568570548892,0.026036182636163495,0.007713073659853451,0.05909717091398241,0.2040816326530612,0.37962962962962965,0.060209424083769836,0.0,1.0,0.0,0.057777331189710616,0.47780485220892044,0.38126449531108203,0.14672918572735588,0.6370738636363635,0.4559688944934846,0.0,0.720216273782948,0.7012008221845587,0.43029563012186817,0.19034649720078683,0.5118882878349479,1.0,0.0
0.02404692082111437,0.12822014051522249,0.11789891065510745,0.11791159322324718,0.07555043137049386,0.07236527232698384,0.02302903421299102,0.11449695647477681,0.1173469387755102,0.4814814814814815,0.17539267015706805,0.0,1.0,0.0,0.058882636655948555,0.6521877317512449,0.895331249369769,0.14775846294602013,0.23031655844155843,0.3604455653635982,0.0,0.7702705470334037,0.7072950849230103,0.5200648085096391,0.44747062087053013,0.5647880236507739,1.0,0.0
0.02287390029325513,0.12236533957845433,0.09026058606286477,0.09027292986557608,0.08536353691050945,0.06978079831530584,0.023084127596275688,0.13008555482434725,0.14795918367346939,0.4814814814814815,0.1701570680628275,0.0,1.0,0.0,0.056069131832797436,0.5662676130946075,0.9135827367147322,0.14146843549862761,0.22828733766233766,0.3495166036149642,0.0,0.7811251971245418,0.7002993040279832,0.5175523046939207,0.45659958642255516,0.5679330733425589,1.0,0.0
0.029912023460410556,0.09953161592505855,0.02098882271030573,0.020991584754727736,0.023772870497140573,0.016942662965444628,0.0052338714120434135,0.03260276534781149,0.22959183673469385,0.40740740740740744,0.07591623036649242,0.0,1.0,0.0,0.07526125401929261,0.42631634707066424,0.3901381466169205,0.10235590118938698,0.6882102272727272,0.4854981084489281,0.0,0.6674585782456428,0.6463524575384948,0.3968816775072205,0.19478488929237908,0.5110705749150838,1.0,0.0
0.025219941348973606,0.1129976580796253,0.05874362320406067,0.058747240293547665,0.04077875967062553,0.019431415717430844,0.006390832461021431,0.0556039928345419,0.19387755102040816,0.4027777777777778,0.0654450261780104,0.0,1.0,0.0,0.06360530546623794,0.33806547303739803,0.3755167893516185,0.12877401646843548,0.7525365259740259,0.4790878520386716,0.0,0.7154443238372211,0.6812953012873679,0.41580764082936106,0.1874211933222374,0.5081142282048058,1.0,0.0
0.02287390029325513,0.12353629976580796,0.164004268508524,0.1640086366444737,0.045043333573529507,0.0234517086244855,0.006996859677152773,0.06117703105572486,0.19387755102040816,0.412037037037037,0.0654450261780104,0.0,1.0,0.0,0.05767684887459808,0.45407352473779,0.3790460824846224,0.14730100640439156,0.7124594155844155,0.5074611181168558,0.0,0.7242918876850922,0.7021023403411345,0.43029563012186817,0.18923689917788877,0.5061013964020633,1.0,0.0
0.02287390029325513,0.1211943793911007,0.2355100022736666,0.23551426537323408,0.03999921390342803,0.028429214128457933,0.008153820726130792,0.054786042195589676,0.2040816326530612,0.40740740740740744,0.060209424083769836,0.0,1.0,0.0,0.057777331189710616,0.5011124059752092,0.3821720278309973,0.14421317474839887,0.5724431818181818,0.4217108028583438,0.0,0.7137239642001351,0.6984962677148318,0.4287928241012516,0.19080042366469968,0.5104415649767268,1.0,0.0
0.02287390029325513,0.12353629976580796,0.20543481560425436,0.2054387405706426,0.04085736932782192,0.024983248779553942,0.007382513360145446,0.055897664807434355,0.2346938775510204,0.4027777777777778,0.0654450261780104,0.0,1.0,0.0,0.05767684887459808,0.4666807924568281,0.35050922658061917,0.14730100640439156,0.6682224025974024,0.4395754518705338,0.0,0.7156081676121818,0.7021023403411345,0.4224998238899194,0.17496343370151818,0.5098125550383698,1.0,0.0
0.0469208211143695,0.12002341920374707,0.6323182725046077,0.6323213083585808,0.026655224594341415,0.016751220446061074,0.005399151561897415,0.037928114898555486,0.2857142857142857,0.41666666666666663,0.07068062827225141,0.0,1.0,0.0,0.11826768488745981,0.4450683335099057,0.41050720984168604,0.10761665141811526,0.7306209415584415,0.5222782681799075,0.0,0.6776373727650685,0.6537449064224153,0.4067908047056613,0.20497301659353412,0.5303182790288088,1.0,0.0
0.02404692082111437,0.1252927400468384,0.10500058765936099,0.10501379247837725,0.10218600355053618,0.08260744711400403,0.028428185774888436,0.15831041645170407,0.1173469387755102,0.4907407407407407,0.17539267015706805,0.0,1.0,0.0,0.058882636655948555,0.5131899565631952,0.9547242109508923,0.1436413540713632,0.19419642857142858,0.29466162253047495,0.0,0.797140926126938,0.7029677977714471,0.5237278981848921,0.47717758611993755,0.5773682224179143,1.0,0.0
0.02932551319648094,0.10304449648711944,0.013926013383758169,0.013929642101272144,0.025613646636489292,0.021441562170958172,0.005729711861605421,0.03517472447115751,0.14795918367346939,0.4537037037037037,0.07591623036649242,0.0,1.0,0.0,0.07375401929260451,0.5231486386269733,0.4458001411717254,0.10830283623055807,0.5734577922077921,0.5396174863387978,0.0,0.6740942511315461,0.6549709711153583,0.41580764082936106,0.222625712412367,0.5117624858472765,1.0,0.0
0.02404692082111437,0.11007025761124122,0.16979714552357078,0.16981050649910437,0.07165925333927273,0.06537762036948407,0.02236791361357501,0.10753794873405294,0.2040816326530612,0.47685185185185186,0.18062827225130906,0.0,1.0,0.0,0.05878215434083602,0.6160610234134972,0.8827266310376122,0.1222552607502287,0.2105316558441558,0.39323245060949974,1.0,0.7655805189751572,0.6782301395550107,0.524925446732571,0.5584808594341051,0.559252736193232,1.0,0.0
0.02287390029325513,0.11065573770491803,0.042479858505117395,0.042483739266462935,0.03848597800239759,0.02000574327558151,0.0060051787780287585,0.05278305095156966,0.23979591836734693,0.412037037037037,0.0654450261780104,0.0,1.0,0.0,0.05767684887459808,0.4114842674012078,0.39497832005646877,0.12877401646843548,0.7307224025974025,0.5414039512400168,0.0,0.7103037253978332,0.6812953012873679,0.4208796111489422,0.19720583043324763,0.5110705749150838,1.0,0.0
0.025219941348973606,0.12295081967213115,0.10776487848423842,0.10777816907011643,0.0915343950004258,0.0759069589355796,0.024241088645253706,0.14062944843158118,0.14795918367346939,0.47685185185185186,0.17539267015706805,0.0,1.0,0.0,0.061696141479099686,0.5560970441784088,0.9941514570938792,0.13883806038426347,0.2049512987012987,0.35666246321984024,0.0,0.7873307801011734,0.6975947495582562,0.5243384131307676,0.4968981691632623,0.5725877468864009,1.0,0.0
0.02404692082111437,0.12470725995316159,0.07705610940444378,0.07706698640401341,0.09791487884286584,0.06872786445869629,0.025783703377224396,0.14962932109320515,0.1377551020408163,0.48611111111111105,0.17539267015706805,0.0,1.0,0.0,0.058882636655948555,0.4337323869053925,0.8062922254714127,0.14284080512351327,0.23478084415584413,0.26954602774274905,0.0,0.7933315583591045,0.7021023403411345,0.5060934087867189,0.4029353911333031,0.5695055981884515,1.0,0.0
0.025219941348973606,0.11124121779859485,0.14093169824215043,0.14094385593000464,0.08552075622490223,0.053603905427395425,0.019833617982480303,0.13005708486222783,0.16326530612244897,0.47685185185185186,0.18586387434555007,0.0,1.0,0.0,0.06159565916398714,0.48341985379807184,0.9616819602702431,0.12214089661482155,0.25984172077922074,0.4091004623791509,1.0,0.7812890408995024,0.6782301395550107,0.5162843121140254,0.5189892570736875,0.5667379544596806,1.0,0.0
0.02287390029325513,0.12060889929742388,0.11114320631617493,0.11115649602553838,0.07867516524405023,0.05791136211352542,0.01988871136576497,0.11918319851224604,0.1530612244897959,0.4814814814814815,0.1701570680628275,0.0,1.0,0.0,0.056069131832797436,0.626761309460748,0.9941514570938792,0.13895242451967063,0.27293019480519476,0.44556536359815047,0.0,0.7738751100825363,0.6975947495582562,0.5243384131307676,0.4968981691632623,0.5645993206692667,1.0,0.0
0.02404692082111437,0.22716627634660422,0.16580434826414767,0.16581961292500863,0.06830524129889357,0.05513544558246387,0.02099057903145832,0.10322880428574731,0.1683673469387755,0.4814814814814815,0.18062827225130906,0.0,1.0,0.0,0.05878215434083602,0.8976586502807502,0.5473429464555813,0.28545288197621216,0.6032873376623376,0.4827658680117696,0.0,0.7613001003543122,0.8097436082362699,0.5372061896822974,0.2734150400968377,0.5632154988048812,1.0,0.0
0.05747800586510264,0.1094847775175644,0.173526339290386,0.17353208870082257,0.018296397712458976,0.029673590504451043,0.009365875158393476,0.030101118403639188,0.586734693877551,0.47685185185185186,0.0654450261780104,0.0,1.0,0.0,0.14499598070739553,0.6843945333192074,0.8927094887566804,0.07742451967063127,0.29109172077922074,0.4653215636822194,0.0,0.6441927622012411,0.6029714038440734,0.4518515039800878,0.4461592777525597,0.6132217889042648,1.0,0.0
0.02287390029325513,0.1211943793911007,0.11175707035506302,0.11177044638922118,0.07777770499105816,0.0626974250981143,0.02126604594788166,0.1186404575071149,0.16326530612244897,0.4907407407407407,0.1701570680628275,0.0,1.0,0.0,0.056069131832797436,0.6366140480983155,0.9941514570938792,0.1398673376029277,0.2525365259740259,0.4161412358133669,0.0,0.7728510864890328,0.6984962677148318,0.524925446732571,0.4968981691632623,0.5684991822870803,1.0,0.0
0.02287390029325513,0.11007025761124122,0.044321364137696155,0.044324812000943715,0.03832220788323845,0.019431415717430844,0.006390832461021431,0.052472383274018035,0.21428571428571427,0.412037037037037,0.060209424083769836,0.0,1.0,0.0,0.057777331189710616,0.3531094395592753,0.3648280730059494,0.12820219579139983,0.7475649350649349,0.46111811685582177,0.0,0.7099145964323018,0.6802856009520032,0.412308920562613,0.1821253845765875,0.5102528619952197,1.0,0.0
0.02287390029325513,0.12939110070257612,0.0752126146378985,0.07522824873923532,0.12415085193215986,0.07150378098975783,0.026499917359925074,0.1929013341541885,0.12755102040816327,0.4907407407407407,0.17539267015706805,0.0,1.0,0.0,0.05596864951768489,0.5171098633329801,0.9439346576585661,0.15107502287282706,0.23873782467532464,0.3808322824716267,1.0,0.8144469248571488,0.7106847931917348,0.5392960293047174,0.527866041256872,0.5790665492514783,1.0,0.0
0.5020527859237537,0.5029274004683841,0.04430181873437287,0.04430111536766451,0.0003602942621501051,0.0007657700775342204,0.0005509338328466751,0.0008280445346127447,0.8214285714285714,0.6759259259259259,0.14136125654450282,0.0,1.0,0.0,0.7577371382636656,0.22068015679627082,0.8879701522637895,0.00491765782250686,0.797077922077922,0.808953341740227,1.0,0.2979703852376759,0.21712163282968522,0.2240589851363092,0.5558581731981642,0.8483457038621212,0.06617480136208856,0.0
0.2920821114369501,0.29859484777517564,0.0020789044472797774,0.0020789039079034673,0.0015001342914977105,0.0014358188953766634,0.0008814941325546802,0.0018452849084009165,0.1683673469387755,0.41666666666666663,0.10471204188481709,0.0,1.0,0.0,0.7288987138263666,0.2126284564042801,1.0,0.012465690759377855,0.9999999999999999,1.0,0.5,0.42243021279210274,0.33518445061483537,0.2889379388076173,0.49982347304181174,0.45961756195747905,0.40737797956867194,0.0
0.02404692082111437,0.10538641686182669,0.16672704697236082,0.1667385925791139,0.06271740483318375,0.05379534794677898,0.01884193708335629,0.09471973651653966,0.18877551020408162,0.4814814814814815,0.18062827225130906,0.0,1.0,0.0,0.05878215434083602,0.5928594130734188,0.9532116567510336,0.11573650503202193,0.24441964285714288,0.4117276166456494,1.0,0.7537223257623855,0.6697919296094623,0.511658487331815,0.5232259040702074,0.562838092841867,1.0,0.0
0.025219941348973606,0.11007025761124122,0.1400103832793053,0.1400225412061967,0.0833000334091043,0.056858428256915866,0.019117403999779625,0.1259116858324151,0.15816326530612243,0.47685185185185186,0.18062827225130906,0.0,1.0,0.0,0.06159565916398714,0.49094183705901046,0.9489765049914288,0.12065416285452879,0.24076704545454544,0.42622950819672123,1.0,0.7789542671063141,0.6761746781580181,0.5162843121140254,0.5253442275684673,0.5633413007925526,1.0,0.0
0.02287390029325513,0.1211943793911007,0.07398471359195131,0.07400207769313101,0.11368921672027409,0.07581123767588782,0.02721613134262575,0.17549419540608693,0.1377551020408163,0.48611111111111105,0.17539267015706805,0.0,1.0,0.0,0.05596864951768489,0.5718826146837588,0.7918725420994251,0.13963860933211344,0.20647321428571427,0.4119377889869693,1.0,0.8066233846027812,0.6984962677148318,0.5491112311268697,0.6039239420991578,0.5752924896213362,1.0,0.0
0.02404692082111437,0.12646370023419204,0.16277705933526085,0.16278099536929733,0.04250162132417967,0.026801952713697716,0.0076579802765687835,0.057747780982134324,0.18367346938775508,0.4027777777777778,0.060209424083769836,0.0,1.0,0.0,0.06079180064308682,0.4531200339018964,0.34455984672784107,0.15004574565416284,0.6330154220779219,0.42202606137032367,0.0,0.719110328301964,0.7047347733583355,0.4224998238899194,0.17198769354920057,0.506353000377406,1.0,0.0
